"Series";"Time";"Value"
"web_server_01";"2019-12-05T19:22:20-05:00";27.8
"web_server_01";"2019-12-05T19:22:30-05:00";27.2
"web_server_01";"2019-12-05T19:22:40-05:00";28.8
"web_server_01";"2019-12-05T19:22:50-05:00";26.400000000000002
"web_server_01";"2019-12-05T19:23:00-05:00";26.3
"web_server_01";"2019-12-05T19:23:10-05:00";28.75
"web_server_01";"2019-12-05T19:23:20-05:00";27.05
"web_server_01";"2019-12-05T19:23:30-05:00";26.6
"web_server_01";"2019-12-05T19:23:40-05:00";27.6
"web_server_01";"2019-12-05T19:23:50-05:00";27.35
"web_server_01";"2019-12-05T19:24:00-05:00";28.450000000000003
"web_server_01";"2019-12-05T19:24:10-05:00";28.85
"web_server_01";"2019-12-05T19:24:20-05:00";27.450000000000003
"web_server_01";"2019-12-05T19:24:30-05:00";24.450000000000003
"web_server_01";"2019-12-05T19:24:40-05:00";25.1
"web_server_01";"2019-12-05T19:24:50-05:00";25.15
"web_server_01";"2019-12-05T19:25:00-05:00";25.05
"web_server_01";"2019-12-05T19:25:10-05:00";24.200000000000003
"web_server_01";"2019-12-05T19:25:20-05:00";23.65
"web_server_01";"2019-12-05T19:25:30-05:00";24.9
"web_server_01";"2019-12-05T19:25:40-05:00";25.75
"web_server_01";"2019-12-05T19:25:50-05:00";27.150000000000002
"web_server_01";"2019-12-05T19:26:00-05:00";27.400000000000002
"web_server_01";"2019-12-05T19:26:10-05:00";25.800000000000004
"web_server_01";"2019-12-05T19:26:20-05:00";25.450000000000003
"web_server_01";"2019-12-05T19:26:30-05:00";26.200000000000003
"web_server_01";"2019-12-05T19:26:40-05:00";25.650000000000002
"web_server_01";"2019-12-05T19:26:50-05:00";26.5
"web_server_01";"2019-12-05T19:27:00-05:00";27.8
"web_server_01";"2019-12-05T19:27:10-05:00";26.9
"web_server_01";"2019-12-05T19:27:20-05:00";26.200000000000003
"web_server_01";"2019-12-05T19:27:30-05:00";27.3
"web_server_01";"2019-12-05T19:27:40-05:00";26.55
"web_server_01";"2019-12-05T19:27:50-05:00";25.1
"web_server_01";"2019-12-05T19:28:00-05:00";25.150000000000002
"web_server_01";"2019-12-05T19:28:10-05:00";25.450000000000003
"web_server_01";"2019-12-05T19:28:20-05:00";25.050000000000004
"web_server_01";"2019-12-05T19:28:30-05:00";25.050000000000004
"web_server_01";"2019-12-05T19:28:40-05:00";25.400000000000002
"web_server_01";"2019-12-05T19:28:50-05:00";25.400000000000002
"web_server_01";"2019-12-05T19:29:00-05:00";24.950000000000003
"web_server_01";"2019-12-05T19:29:10-05:00";24.900000000000002
"web_server_01";"2019-12-05T19:29:20-05:00";24
"web_server_01";"2019-12-05T19:29:30-05:00";22.1
"web_server_01";"2019-12-05T19:29:40-05:00";24.9
"web_server_01";"2019-12-05T19:29:50-05:00";24.75
"web_server_01";"2019-12-05T19:30:00-05:00";23.15
"web_server_01";"2019-12-05T19:30:10-05:00";25.85
"web_server_01";"2019-12-05T19:30:20-05:00";24.700000000000003
"web_server_01";"2019-12-05T19:30:30-05:00";23.5
"web_server_01";"2019-12-05T19:30:40-05:00";22.8
"web_server_01";"2019-12-05T19:30:50-05:00";24.05
"web_server_01";"2019-12-05T19:31:00-05:00";26.15
"web_server_01";"2019-12-05T19:31:10-05:00";25
"web_server_01";"2019-12-05T19:31:20-05:00";24.650000000000002
"web_server_01";"2019-12-05T19:31:30-05:00";25.700000000000003
"web_server_01";"2019-12-05T19:31:40-05:00";24.85
"web_server_01";"2019-12-05T19:31:50-05:00";24.85
"web_server_01";"2019-12-05T19:32:00-05:00";24.700000000000003
"web_server_01";"2019-12-05T19:32:10-05:00";24
"web_server_01";"2019-12-05T19:32:20-05:00";26.1
"web_server_01";"2019-12-05T19:32:30-05:00";26
"web_server_01";"2019-12-05T19:32:40-05:00";25.25
"web_server_01";"2019-12-05T19:32:50-05:00";24.4
"web_server_01";"2019-12-05T19:33:00-05:00";25.200000000000003
"web_server_01";"2019-12-05T19:33:10-05:00";26.75
"web_server_01";"2019-12-05T19:33:20-05:00";25.6
"web_server_01";"2019-12-05T19:33:30-05:00";24.450000000000003
"web_server_01";"2019-12-05T19:33:40-05:00";25.5
"web_server_01";"2019-12-05T19:33:50-05:00";27.150000000000002
"web_server_01";"2019-12-05T19:34:00-05:00";25.450000000000003
"web_server_01";"2019-12-05T19:34:10-05:00";25.3
"web_server_01";"2019-12-05T19:34:20-05:00";26.15
"web_server_01";"2019-12-05T19:34:30-05:00";26.6
"web_server_01";"2019-12-05T19:34:40-05:00";30.300000000000004
"web_server_01";"2019-12-05T19:34:50-05:00";30.450000000000003
"web_server_01";"2019-12-05T19:35:00-05:00";27.6
"web_server_01";"2019-12-05T19:35:10-05:00";27.650000000000002
"web_server_01";"2019-12-05T19:35:20-05:00";26.200000000000003
"web_server_01";"2019-12-05T19:35:30-05:00";25.3
"web_server_01";"2019-12-05T19:35:40-05:00";24.25
"web_server_01";"2019-12-05T19:35:50-05:00";25.200000000000003
"web_server_01";"2019-12-05T19:36:00-05:00";24.6
"web_server_01";"2019-12-05T19:36:10-05:00";21.5
"web_server_01";"2019-12-05T19:36:20-05:00";24.3
"web_server_01";"2019-12-05T19:36:30-05:00";27.85
"web_server_01";"2019-12-05T19:36:40-05:00";30.450000000000003
"web_server_01";"2019-12-05T19:36:50-05:00";30.9
"web_server_01";"2019-12-05T19:37:00-05:00";27.5
"web_server_01";"2019-12-05T19:37:10-05:00";25.950000000000003
"web_server_01";"2019-12-05T19:37:20-05:00";26.5
"web_server_01";"2019-12-05T19:37:30-05:00";26.05
"web_server_01";"2019-12-05T19:37:40-05:00";25
"web_server_01";"2019-12-05T19:37:50-05:00";25
"web_server_01";"2019-12-05T19:38:00-05:00";27.4
"web_server_01";"2019-12-05T19:38:10-05:00";28.15
"web_server_01";"2019-12-05T19:38:20-05:00";27.3
"web_server_01";"2019-12-05T19:38:30-05:00";26.900000000000002
"web_server_01";"2019-12-05T19:38:40-05:00";26.75
"web_server_01";"2019-12-05T19:38:50-05:00";26.950000000000003
"web_server_01";"2019-12-05T19:39:00-05:00";26.25
"web_server_01";"2019-12-05T19:39:10-05:00";25.25
"web_server_01";"2019-12-05T19:39:20-05:00";26
"web_server_01";"2019-12-05T19:39:30-05:00";26.450000000000003
"web_server_01";"2019-12-05T19:39:40-05:00";26.200000000000003
"web_server_01";"2019-12-05T19:39:50-05:00";26.1
"web_server_01";"2019-12-05T19:40:00-05:00";25.4
"web_server_01";"2019-12-05T19:40:10-05:00";24.3
"web_server_01";"2019-12-05T19:40:20-05:00";25.400000000000002
"web_server_01";"2019-12-05T19:40:30-05:00";27
"web_server_01";"2019-12-05T19:40:40-05:00";27
"web_server_01";"2019-12-05T19:40:50-05:00";27.25
"web_server_01";"2019-12-05T19:41:00-05:00";24.9
"web_server_01";"2019-12-05T19:41:10-05:00";23.6
"web_server_01";"2019-12-05T19:41:20-05:00";25.300000000000004
"web_server_01";"2019-12-05T19:41:30-05:00";25.400000000000002
"web_server_01";"2019-12-05T19:41:40-05:00";25.950000000000003
